Id	text	user_location
1826	keluarga besar bea cukai diy sama puluh duta muda muda diy ikut vaksinasi klinik lomba biddokkes polda diy gondokusuman yogyakarta selasa	Yogyakarta
1827	tiap orang beda lebih baik istirahat hari vaksin selesai	Yogyakarta
1828	vaksin utama teman teman aktivis domisili jawa ayo jangan khawatir banyak alas segera vaksin takut sakit minta dokter periksa kalah ibu milik sakit jantung vaksin lengkap semangat	Yogyakarta
1829	pemkab diy jemput bola depan pintu vaksinasi covid	Yogyakarta
1830	bagaimana warga minta vaksinasi milik konspirasi	Yogyakarta
1831	cari kerja susah daftar vaksin susah	Yogyakarta 
1832	vaksinasi gkr indonesia gera manusia republik indonesia gkr indonesia sama korem pamungkas vaksinasi covid bulan juli agustus	Yogyakarta , Indonesia
1833	coba bayang hidup tahun mana wabah cacar indonesia kalau mau selamat vaksin vaksin dengar kurang bagus sekarang tinggal suntik sfx imun dulu potong dulu baru dimasukin darah orang baru lebih kebal	Yogyakarta No Debat
1834	jangan tertawa benar benar minta maaf marah malam hari tunggu vaksin	Yogyakarta, Caratland
1835	kondisi vaksin segera daftar diri bentuk herd immunity diri tetap aman orang tetap jaga cek awal puskesmas biasa kuota tiap hari sekarang rumah sakit biasa beri kuota gratis	Yogyakarta, Indonesia
1836	daftar vaksinasi buka kuota vaksin sinovac vaksinasi laksana selasa juli west entrance location gl zoo syarat tahun atas warga kota yogyakarta ayo vaksinasi kota yogyakarta indonesia sehat kuat	Yogyakarta, Indonesia
1837	sob besok vaksinasi rs pku muhammadiyah silah daftar dulu	Yogyakarta, Indonesia
1838	ayo vaksin biar piknik	Yogyakarta, Indonesia
1839	kalau mana mana tiket surat vaksin	Yogyakarta, Indonesia
1840	juang vaksin daftar kok balas dokumen lengkap jadi ulang lengkap	Yogyakarta, Indonesia
1841	ratus tugas bea cukai diy vaksinasi	Yogyakarta, Indonesia
1842	dulu pihak maskapai terbang antigen kemudian vaksin sekarang huruf rw bagaimana arah	Yogyakarta, Indonesia
1843	up date juli dosis vaksinasi covid jakarta jt kerja bagus pak anies	Yogyakarta, Indonesia
1844	baik konsultasi dulu dokter sobat kalau mau vaksin cek sehat dulu	Yogyakarta, Indonesia
1845	lebih baik konsultasi dokter dulu sobat kalau mau vaksin cek sehat dulu	Yogyakarta, Indonesia
1846	tidur enak kamu perlu vaksinasi jadi repot repot	Yogyakarta, Indonesia
1847	manfaat vaksin	Yogyakarta, Indonesia
1848	universitas gadjah mada mulai program vaksinasi mahasiswa laku mahasiswa fakultas hutan ugm unik vaksin beri tengah arboretum fakultas hutan	Yogyakarta, Indonesia
1849	hei sianjing jangan risau vaksinasi woro kalau memang servis jangan buat takde siap klau baru buka rakyat repot banget hidup kabupaten begini rasa	Yogyakarta, Indonesia
1850	ribu warga terima vaksinasi tni au bin vaksinasi ajar	Yogyakarta, Indonesia
1851	skala prioritas distribusi vaksin wakandi buruk banyak terima vaksin milik antibodi hingga bulan ikut beri sempat milik tahan diri	Yogyakarta, Indonesia
1852	sedia vaksin khusus mahasiswa cepat program vaksinasi perintah dukung capa herd immunity kampus belah	Yogyakarta, Indonesia
1853	siswa dukung vaksinasi cepat capai herd immunity	Yogyakarta, Indonesia
1854	ribu tugas kendara berat turun demo arti perintah kena hoax densi btw bin mana kamu sibuk door to door vaksin	Yogyakarta, Indonesia
1855	awan kata vaksin nusantara akhir pandemi fahri beri jalan	Yogyakarta, Indonesia
1856	program vaksinasi massal	Yogyakarta, Indonesia
1857	daftar vaksinasi lalu jogja smart service buka kuota lebih banyak vaksinasi senin juli wit west entrance location gl zoo syarat usia minimal tahun duduk kota yogyakarta source	Yogyakarta, Indonesia
1858	nunggu vaksin nyampe target gan ane baru selesai ppkm wes wkwkwk	Yogyakarta, Indonesia
1859	vaksin covid sedia vaksin kontol	Yogyakarta, Indonesia
1860	vaksinasi lapar salah	Yogyakarta, Indonesia
1861	benar benar acak kali ajar luar negeri maaf pacar dikta jimbon sebastian stan indonesia vaksinasi	Yogyakarta, Indonesia
1862	pandemi masalah imunologi bukan ideologi negara rusak lawan virus masyarakat satu salah makanya perlu pimpin tokoh ulama politis tokoh masyarakat satu padu tingkat vaksin ikan busuk kepala peribahasa	Yogyakarta, Indonesia
1863	dok kena covid nyata negatif langsung vaksin apa efek terima orang sebut dok terima kasih	Yogyakarta, Indonesia
1864	orang indonesia punya e ktp fotokopi kok biasa percaya perintah canggih pasang microchip lewat vaksin	Yogyakarta, Indonesia
1865	info vaksin joyloka zoo buka vaksin hari khusus ktp kota yogyakarta	Yogyakarta, Indonesia
1866	milik sakit jantung saran konsultasi lebih lalu surat apa bawa tunjuk vaksinasi	Yogyakarta, Indonesia
1867	buka vaksin perang ld yaw	Yogyakarta, Indonesia
1868	cegah tular varian covid vaksinasi disiplin patuh prosedur sehat	Yogyakarta, Indonesia
1869	pak bu sugeng enjang desa siap jadi contoh vaksinasi banyak dokter awat bidan desa bantu bagai vaksinator butuh ribu cc vaksin	Yogyakarta, Indonesia
1870	thaitea hi y semua semua baca beberapa pondphuwin au phuwin niat vaksinasi eh malah temu mantan jadi sukarelawan pos vaksinasi perlu ktp ingat semua pond naraya	Yogyakarta, Indonesia
1871	vaksinasi sasar duduk gunungkidul	Yogyakarta, Indonesia
1872	mulai aktif cari informasi vaksin apa laku jalan	Yogyakarta, Indonesia
1873	coba lihat alih perhati kemarin vaksin suntik butuh waktu lama jadi sangat sakit	Yogyakarta, Indonesia
1874	kalau turut percaya apa apa mudah diri sendiri perlu jadi warga negara bijak ikut proses vaksin aman nyaman diri sendiri orang turut urus	Yogyakarta, Indonesia
1875	paling best nasi kemaren vaksin foto manjgggg wkwkwkwk	Yogyakarta, Indonesia
1876	halo informasi vaksin kartu id diy	Yogyakarta, Indonesia
1877	wah tempat kemarin vaksin minta nunggu bulan	Yogyakarta, Indonesia
1878	tetangga kamu habis vaksin jadi titan haduh kena tebas	Yogyakarta, Indonesia
1879	mau vaksin malah dismenore	Yogyakarta, Indonesia
1880	kalau vaksin apa sedia siapa ambil vaksin	Yogyakarta, Indonesia
1881	cegah tular varian covid vaksinasi prokes m	Yogyakarta, Indonesia
1882	dukung vaksinasi ajar sama dukung jokowi	Yogyakarta, Indonesia
1883	vaksinasi anak anak temu instagram pemkot bandung mungkin kuota penuh silah coba coba	Yogyakarta, Indonesia
1884	kolaborasi perlu capai target vaksinasi	Yogyakarta, Indonesia
1885	sama bendera merah nasionalisme lebay sini baru kutip makalah eksperimental baru kutip empat kali senang rasa selamat dunia makalah sebut metode dendritik bukan vaksin nusantara	Yogyakarta, Indonesia
1886	efek vaksin bikin tidur isya bangun pagi tidur sungguh luar biasa	Yogyakarta, Indonesia
1887	bagaimana lawan berontak mana sekarang slogan vaksin wajib buat takut	Yogyakarta, Indonesia
1888	apa canggih qr vaksin sertifikat pcr softfile surat resmi softfile vaksin track app kalau tamat print gan	Yogyakarta, Indonesia.
1889	pasien singapura vaksin full dosis kena covid gejala gejala ringan baru vaksin satu kali spuit butuh oksigen icu baik judul jangan orang ragu vaksin	Yogyakarta, indonesia
1890	kalian jurnalis jadi kelompok prioritas vaksinasi sejak tahap eh buat caption judul upaya sama sekali dukung program vaksinasi tunjuk apa bold artikel	Yogyakarta, indonesia
1891	kemenkes bilang begini nyata mau kirim ktp minta sertifikat vaksin pergi vaksin minta ktp bener begini atur	aceh indonesia
1892	stok vaksin habis	bandar lampung 
1893	apa salah menstruasi vaksinasi bukan	bandung
1894	ohh maksud virus buat tangan gimana ngikutin berita bikos stress sekarang jadi ikut suami sakit	bandung
1895	gubernur khofifah tinjau giat vaksinasi covid sma trimurti surabayas	bandung
1896	entah jelas pelan pelan hehe keluar tubuh manusia	bandung
1897	vaksinasi target nelayan lambung kapal	bandung
1898	apa maksud kakak	bandung
1899	q apa perlu laku cegah reinfeksi covid a tetap maju jangan cuek walaupun kena covid jangan lupa vaksin buat survivor covid	bandung
1900	juni vaksin bulan juni positif covid gejala sama persis sebut atas	bandung jawabarat
1901	vaksin sertifikat vaksin	banjarnegara
1902	tuju tweet potensi kacau distribusi vaksin memang moga jadi tahu sekarang kemenkes justru bantu kemenkes maksimal bawah bidan desa	baron. nganjuk
1903	dinas didik provinsi jawa timur harap cepat sesuai sedia vaksin imbuh	bekasi
1904	obat vaksin dak juli	bekasi
1905	vaksinasi selesai pandemi cipta kebal kelompok	bekasi
1906	kepala dinas didik jatim jelas hingga baru beberapa sekolah vaksinasi surabaya sma sman sma trimurti surabaya	bekasi
1907	warga depok bekas tangsel kota tangerang kalau ambil vaksin dki data lebih kecil	bekasi
1908	kalau vaksin kerja arti mungkin hiv mungkin mungkin kalau virus serang sistem kebal bingung infeksi memang vaksin kalau hasil arti perlu beberapa kali sunti antibodi benar benar tangan	bekasi — cempaka putih (PP)
1909	ppkm panjang agustus beberapa sesuai semua usaha kecil buka makan beberapa menit bawa timer tambah atur baru pak semua giat tunjuk kartu vaksin asli	bogor
1910	alhamdulillah vaksin pas kena covid indera cium jernih sedang ibu vaksin lama covid    hilang indra cium parah banget	ciamis,jawa barat,INDONESIA
1911	lambat vaksinasi meski hujan	cibubur
1912	wah kait sekali kota punya camat satu camat vaksin ktp camat nol awal vaksin muncul aneh aneh vaksin malah kendali party aneh depan rumah	cicalengka, indonesia
1913	kasus tolak vaksin ubah jadi kasus yakin orang sehat	cijabon,Sukabumi
1914	percaya vaksin hak pribadi kalau ajak orang orang kena hukum	cijabon,Sukabumi
1915	punya temen percaya copeddd tiap hari status blg coped mau tegur enak bilang tetangga mati gara gara vaksin hadeh tau arang apa hoax aku maklum coba kalau baca status percaya bakal cepet ilang corona banyak	cilegon
1916	gus najih maimoen orang kiai alim tokoh mulia anak orang mulia masalah vaksin bukan al usia ad diniyah luar ahli lebih baik minta maaf ambil kata kata orang shaleh minta maaf lebih mulia	cirebon
1917	orang pertama vaksin mati cacat fisik jatuh bekas ambil suku cadang general motors indonesia gmi tanya jha presiden bp joko widodo ma jokowi jujur dosis tepat	cirebon
1918	paling keri perintah masyarakat terlalu harap vaksin meski khasiat sinovac hadap varian low delta vaksinasi perlu jadi bagai standar emas tetap prosedur ketat sanitasi sup benar	curup
1919	sekarang vaksin tinggal antri puskesmas mau vaksin vaksin habis kata edi kamtono	curup
1920	alhamdulillah mas handaru vaksin minum dosis az gejala apa	depok
1921	segera vaksinasi aman beberapa bulan akhir kasus corona tingkat pesan lanjut	depok
1922	pesan gubernur jawa timur minta seluruh bupati walikota prioritas vaksinasi covid siswa harap ajar tatap muka semua vaksin	depok
1923	presiden lantik benar mulai lima hari bas pesantren bas sekolah maksimal sesuai stok vaksin tambah gubernur jatim	depok
1924	moga vaksinasi covid massal per desa lebih jangkau masyarakat desa	indonesia, balikpapan
1925	seru vaksin provokator turut vaksin siapa gratis	indonesia, jakarta
1926	semua orang isolasi diri bukan cm positif covid imboost laku semua orang masuk vaksin tahu mana virus jelas jatuh virus lemah sistem kebal tahan hidup	indonesia, jakarta
1927	puskesmas tempat vaksin mungkin depan siap alat pak mungkin	indonesia,Jakarta
1928	teman cikampek vaksin ktp dki susah dki darurat ppkm	jakarta
1929	vaksin apa cocok orang	jakarta
1930	alhamdulillah makasih sharingnya gan tahun lalu positif alhamdulillah sembuh sehat sekarang vaksin bulan lalu dosis bulan share alam isoman	jakarta
1931	meski sempat tunda tahun lalu pandemi insya allah tahun papua xx pound tetap gelar meski khawatir acara tetap gelar semua atlet ofisial vaksin	jakarta
1932	buat vaksin center siap biaya besar bayar tenaga sehat dokter syarat garis atur hari apresiasi tinggi unjung pasar tanah abang mau masuk vaksin dulu jangan pake ribet	jakarta
1933	jadi perlu khawatir vaksinasi turut menteri pemuda olahraga menpora zainudin amal jauh atlet tolak vaksinasi	jakarta
1934	vaksin mungkin baik manfaat banyak orang ayah beberapa hari vaksinasi jatuh sakit vaksinasi hukum covid rawat lama hari hari rs koja akhir tinggal jadi putus vaksinasi	jakarta
1935	lihat depan negara capai vaksinasi baik inggris alami tingkat jumlah varian baru covid bukan gan vaksin vaksin bunuh manusia	jakarta
1936	ahli epidemiologi saran panjang ppkm beban fasilitas sehat kurang angka mati tinggi vaksin tinggi	jakarta
1937	terlalu malas jawab vaksinasi analogi helm analogi kondom mohon maaf	jakarta
1938	tahu betapa ganas sebar covid patuh prosedur sehat laku vaksinasi apa giat hasil sangat penting seluruh dukung xx papua	jakarta
1939	orang dokter cina dr anne gabriel chan unggah foto facebook x ray paru paru pasien covid vaksinasi	jakarta
1940	warga vaksinasi	jakarta
1941	ibu keluh vaksin malah jatuh sakit vaksin	jakarta
1942	habis vaksin kok ngantuknya hilang hilang	jakarta
1943	tau bule ngurusin pasport vaksin kartu vaksin mungkin sadar bahaya banget mau suntik kali kali bukan x guys percaya terus vaksin pamungkas lawan kartu vaksin diskriminatif	jakarta
1944	tipu vaksin aman halal siapa tangkap	jakarta
1945	anggar negara habis beli vaksin efek paling rendah	jakarta
1946	vaksin bunuh orang lihat data amerika inggris	jakarta
1947	omg tepat sama tahu vaksin asal iblis	jakarta
1948	jangan lupa upload data puluh ribu orang amerika tinggal vaksin	jakarta
1949	maksud repeat order simpul vaksin cukup x terus lanjut siapa tahu berapa lama pimpin negara pernah timbang vaksin ikut kena biaya orang orang bayar	jakarta
1950	vaksinasi ulang merek tuju ksa cmiiw	jakarta
1951	jomblo segera vaksin siapa tahu jodoh antri vaksin	jakarta
1952	orang hasil uang hasil uang sertifikat vaksin vaksin uang	jakarta, Indonesia
1953	mata	jakarta,indonesia
1954	buat apa sendiri yik wong bahan dasar import	jawa tengah
1955	vaksin astra zenecca antuk	jawa timur
1956	gantung orang ibu demam btw mau pakai vaksin apa	jawa timur
1957	skenario tunggu vaksin hi virus alami lemah sendiri lupa tti besar besar pilih sisa tegak atur cegah kena masker denda berat kuat obat kuratif obat bukti cara ilmiah perlu uji	jkt
1958	puskesmas daerah pernah terima vaksin dulu sekarang pindah sekolah	jkt
1959	apa laku puncak pandemi henti ppkm tegak atur masking distancing ventilasi denda berat kuat fasilitas sehat kuratif ilmu bukti isoman tes akhir cepat vaksinasi	jkt
1960	puskesmas daerah vaksin sekarang pindah sekolah	jkt
1961	uganda habis lebih satu juta beli mobil baru anggota parlemen perintah aku sedang juang beli vaksin covid	jogja, Indonesia
1962	adik perempuan punya orang anak sd smp sma walaupun ikut proses tanggal vaksin positif tinggal bulan juli susul ayah tinggal bulan juli moga saudara laki laki ayah khusnul khotimah amin	jogjakarta
1963	ribu tugas kendara berat turun demo arti perintah kena hoax densi btw bin kamu mana sibuk door to door vaksin	jogjakarta
1964	lalu vaksinasi apa laku	kab bogor, Indonesia
1965	orang syarat fisik penuh syarat vaksin lalu apa laku	kab bogor, Indonesia
1966	akhir semua lihat hasil positif ppkm angka sembuh covid makin tingkat jangan lengah vaksinasi laku prosedur laksana tetap laku	kalimantan selatan
1967	waoowww kabar baik guys rekor angka sembuh pasien covid tembus hari tanda baik menang lawan covid tetap disiplin jaga proses vaksin	kalimantan selatan
1968	ayo vaksin lambat	karimunjawa
1969	moga keluarga selalu sehat jaga masker jangan takut ikut vaksinasi ingat vaksin covid gratis semua	kemayoran
1970	selamat pagi moga kalian semua sehat baik baik tetap ikut prokes pakai masker jangan lupa segera vaksinasi hadap covid	kemayoran
1971	moga hasil	loano purworejo jawa tengah
1972	kalau rasa kuat vaksin	malang
1973	alas cek vaksin iso nandi nandi	malang indonesia
1974	kalau media tindak lanjut narasi bela satu jenis vaksin baik biaya pihak bangkit jangan provokasi fokus kalah pandemi bukti dunia indonesia bangsa kuat bangsa mampu usir siapa saling adu domba	malang, indonesia
1975	kangen tidur lapang pulang kurung ppkm ane vaksin riwayat kanker gimana	medan
1976	rasa pdip bantu isoman cara mandiri katering gratis vaksinasi massal serentak seluruh provinsi	north sumatra
1977	rekan orang vaksin segera vaksin	palembang
1978	aiptu joko sutomo ps kanit binmas laku pantau aman gera vaksinasi gratis rangka ppkm darurat warga klaster sinovac park view biofarma rangka gera vaksinasi serentak bekerjasama rsia minggu	panongan
1979	ipda ngadiyo sama aiptu joko sutmo laku aman giat gera vaksinasi gratis rangka ppkm darurat warga perm mekar indah rw	panongan
1980	aiptu joko sutomo ps kanit binmas laku pantau aman gera vaksinasi gratis rangka ppkm darurat warga cluster sinovac park view biofarma rangka gera vaksinasi serentak bekerjasama rsia minggu	panongan
